"","V1","V2","long","lat"
"519","MEXICAN FESTIVAL","2672 BROADWAY,MANHATTAN NY,10025",-73.9687981,40.7982465
"520","MEXICAN FAST FOOD","2620 JEROME AVENUE,BRONX NY,10468",-73.8977692,40.8669854
"521","MEXICAN CAFE & RESTAURANT","78-01 101 AVENUE,QUEENS NY,11416",-73.8596079,40.6805919
"522","MEXICAN APPLE BBQ","6689 FOREST AVE,QUEENS NY,11385",-73.9018414,40.7048855
"523","MEXIBBQ","16311633 SECOND AVENUE,MANHATTAN NY,10028",-73.95302,40.7762543
"524","MEXI JOE'S GRILL","0 LAGUARDIA AIRPORT,QUEENS NY,11369",-73.8739659,40.7769271
"525","MEXI BBQ KITCHEN & DROUGHT","371113 30 AVENUE,QUEENS NY,11103",-73.9101826,40.7616323
"526","MEW","53 W 35TH ST,MANHATTAN NY,10001",-73.9863619,40.7503282
"527","METROSTAR CAFE","369 JAY STREET,BROOKLYN NY,11201",-73.9869424,40.6926132
"528","METROPOLITANO RESTAURANT","133 17TH ST,BROOKLYN NY,11215",-73.9949207,40.6661348
"529","METROPOLITAN ROOM","34 WEST   22 STREET,MANHATTAN NY,10010",-73.992067,40.741462
"530","METROPOLITAN OPERA HOUSE 6TH FL","0 LINCOLN CENTER PLAZA,MANHATTAN NY,10023",-73.9833263,40.7724066
"531","METROPOLITAN OPERA","0 LINCOLN CENTER PLAZA,MANHATTAN NY,10023",-73.9833263,40.7724066
"532","METROPOLITAN MUSEUM ROOF TOP GARDEN CAFE","1000 5 AVENUE,MANHATTAN NY,10028",-73.9629278,40.7791655
"533","METROPOLITAN MUSEUM OF ART","1000 5 AVENUE,MANHATTAN NY,10028",-73.9629278,40.7791655
"534","METROPOLITAN MUSEUM EMPLOYEE CAFETERIA","1000 5 AVENUE,MANHATTAN NY,10028",-73.9629278,40.7791655
"535","METROPOLITAN MUSEUM BALCONY LOUNGE","1000 5 AVENUE,MANHATTAN NY,10028",-73.9629278,40.7791655
"536","METROPOLITAN FOOD SERVICE","0 138 ST & AMSTERDAM AVE,MANHATTAN NY,10031",-98.3862512,45.3864813
"537","METROPOLITAN FOOD CAFE OF BROOKLYN COLLEGE","2900 BEDFORD AVENUE,BROOKLYN NY,11210",-73.9505228,40.6308348
"538","METROPOLITAN CLUB","1 EAST   60 STREET,MANHATTAN NY,10022",-73.971905,40.764873
"539","METROPOLITAN","559 LORIMER STREET,BROOKLYN NY,11211",-73.9495613,40.7136262
"540","METRO STAR COFFEE SHOP","3211 JUCTION BLVD,QUEENS NY,11369",-73.8743615,40.7581139
"541","METRO PIZZA","1218 FOREST AVE,STATEN ISLAND NY,10310",-74.1304104,40.626203
"542","METRO NUTRITION","5338 METROPOLITAN AVENUE,QUEENS NY,11385",-73.8579603,40.7115805
"543","METRO MART","2655 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1652624,40.5818776
"544","METRO KITCHEN","6112 ROOSEVELT AVENUE,QUEENS NY,11377",-73.9030552,40.7454672
"545","METRO GRILL","45 WEST   35 STREET,MANHATTAN NY,10001",-73.9859914,40.750143
"546","METRO DINER","2641 BROADWAY,MANHATTAN NY,10025",-73.9702275,40.7974806
"547","METRO DINER","7324 METROPOLITAN AVENUE,QUEENS NY,11379",-73.8785101,40.7126671
"548","METRO COFFEE SHOP @ JETRO","10110 FOSTER AVENUE,BROOKLYN NY,11236",-73.9020911,40.6492767
"549","METRO CAFETERIA & RESTAURANT","566 HAMILTON AVE,BROOKLYN NY,11232",-73.997159,40.6670783
"550","METRO CAFE","4924 8 AVENUE,BROOKLYN NY,11220",-74.003861,40.6413231
"551","METRO CAFE","1200 WATERS PLACE,BRONX NY,10461",-73.84256,40.8463396
"552","METRO BURGER","0 LAGUARDIA AIRPORT,QUEENS NY,11369",-73.8739659,40.7769271
"553","METRO BISTRO","126 MYRTLE AVE 4 METROTECH,BROOKLYN NY,11213",-73.9389213,40.6722134
"554","METATE MEXICAN RESTAURANT","3515 JOHNSON AVENUE,BRONX NY,10463",-73.9100835,40.8860757
"555","MET LIFE/JET BLUE (EMPLOYEE CAFETERIA)","2701 QUEENS PLAZA NORTH,QUEENS NY,11101",-73.9385978,40.7509337
"556","MET LIFE","1095 AVENUE OF THE AMERICAS,MANHATTAN NY,10036",-73.9848564,40.7547284
"557","MESSDECK CAFE (INTREPID MUSEUM)","1 INTREPID SQ,MANHATTAN NY,10036",-74.0706538,40.687986
"558","MESS HALL","2194 FRDRCK DGLS BLVD,MANHATTAN NY,10026",-73.9539875,40.8058563
"559","MESON SEVILLA RESTAURANT","344 WEST   46 STREET,MANHATTAN NY,10036",-73.989693,40.760276
"560","MESKEREM","124 MACDOUGAL STREET,MANHATTAN NY,10012",-74.0002677,40.7299197
"561","MESKEL ETHIOPIAN","199 EAST    3 STREET,MANHATTAN NY,10009",-73.9831015,40.7228305
"562","MESKE ETHIOPIAN RESTAURANT","468 WEST   47 STREET,MANHATTAN NY,10036",-73.9927989,40.7625449
"563","MESIVTA EITZ CHAIM","1577 48 STREET,BROOKLYN NY,11219",-73.985122,40.631982
"564","MESA COYOACAN","372 GRAHAM AVENUE,BROOKLYN NY,11211",-73.9443287,40.7155244
"565","MESA AZTECA","91 WYCKOFF AVENUE,BROOKLYN NY,11237",-73.9201386,40.7051168
"566","MERRYLAND BUFFET","2496 ELM PLACE,BRONX NY,10458",-73.8937286,40.8615808
"567","MERRY LAND BUFFET","505 E 163RD ST,BRONX NY,10451",-73.9103907,40.8246176
"568","MERRY LAND","325 E 149TH ST,BRONX NY,10451",-73.9205262,40.8170628
"569","MERRION SQUARE","1840 2 AVENUE,MANHATTAN NY,10128",-73.9472917,40.7835743
"570","MERMELSTEIN CATERERS","351 KINGSTON AVENUE,BROOKLYN NY,11213",-73.9422717,40.6670155
"571","MERMAID SPORTS BAR","3106 31 STREET,QUEENS NY,11106",-73.923297,40.763946
"572","MERMAID OYSTER BAR","79 MACDOUGAL STREET,MANHATTAN NY,10012",-74.0018619,40.7288849
"573","MERMAID INN","96 2 AVENUE,MANHATTAN NY,10003",-73.9884429,40.7269975
"574","MERMAID FINEST DELI","1530 MERMAID AVE,BROOKLYN NY,11224",-73.9835183,40.5765325
"575","MERITTA'S JAMAICAN AND AMERICAN RESTAURANT","22315 LINDEN BOULEVARD,QUEENS NY,11411",-73.7368591,40.6943376
"576","MERIT KABAB PALACE","3767 74TH ST,QUEENS NY,11372",-73.8912256,40.7471137
"577","MERIT DELI","3202 37TH AVE,QUEENS NY,11101",-73.9302841,40.7542378
"578","MERILU PIZZA AL METRO","791 9TH AVE,MANHATTAN NY,10019",-73.9880256,40.7652619
"579","MERIDIAN 23","161 W 23RD ST,MANHATTAN NY,10011",-73.9948406,40.7440332
"580","MERCY COLLEGE","1200 WATERS PLACE,BRONX NY,10461",-73.84256,40.8463396
"581","MERCURY BAR","493 3 AVENUE,MANHATTAN NY,10016",-73.9781627,40.7451605
"582","MERCURY BAR","659 9 AVENUE,MANHATTAN NY,10036",-73.9911787,40.7608736
"583","MERCI MARKET","350 WEST   42 STREET,MANHATTAN NY,10036",-73.9922148,40.7579169
"584","MERCHANTS RIVER HOUSE","375 SOUTH END AVENUE,MANHATTAN NY,10280",-74.0175481,40.7113038
"585","MERCHANTS NY","112 7 AVENUE,MANHATTAN NY,10011",-73.9985481,40.7404798
"586","MERCER KITCHEN","99 PRINCE STREET,MANHATTAN NY,10012",-73.9986648,40.7249049
"587","MERCATO","352 WEST   39 STREET,MANHATTAN NY,10018",-73.9936907,40.7561806
"588","MERCADO'S CUISINE","1759 LEXINGTON AVENUE,MANHATTAN NY,10029",-73.9445758,40.7942973
"589","MEOW PARLOUR","34 LUDLOW ST,MANHATTAN NY,10002",-73.9903625,40.7159773
"590","MENTOKU","744 9TH AVE,MANHATTAN NY,10019",-73.9885468,40.7635307
"591","MENDYS RESTAURANT","792 EASTERN PARKWAY,BROOKLYN NY,11213",-73.9419671,40.6688912
"592","MENDY'S KOSHER DELICATESSEN","875 3 AVENUE,MANHATTAN NY,10022",-73.9691583,40.7571811
"593","MENDY'S KOSHER DELICATESSEN","10 ROCKEFELLER PLAZA,MANHATTAN NY,10020",-73.9794008,40.7580024
"594","MENDY'S","109 EAST   42 STREET,MANHATTAN NY,10017",-73.9763424,40.7520393
"595","MENDY'S","10 PARK AVENUE,MANHATTAN NY,10016",-73.9815103,40.7475731
"596","MENDEL'S PIZZA","4923 18TH AVE,BROOKLYN NY,11204",-73.981349,40.6279339
"597","MENCHIES","3555 JOHNSON AVE,BRONX NY,10463",-73.9099627,40.8865812
"598","MENCHIE'S","3555 JOHNSON AVENUE,BRONX NY,10463",-73.9099627,40.8865812
"599","MEMORIES LOUNGE","3048 FENTON AVENUE,BRONX NY,10469",-73.8443326,40.8698066
"600","MEMORIES BAR SHEVROJA","2611 BATH AVE,BROOKLYN NY,11214",-73.988129,40.592923
"601","MEMO SHISH KEBAB","1821 KINGS HIGHWAY,BROOKLYN NY,11229",-73.9549205,40.610345
"602","MEME'S HEALTHY NIBBLES","707 NOSTRAND AVE,BROOKLYN NY,11216",-73.9500493,40.6730349
"603","MEME MEDITERRANEAN","581 HUDSON STREET,MANHATTAN NY,10014",-74.006155,40.736362
"604","MEME","607 10TH AVE,MANHATTAN NY,10036",-73.994815,40.760923
"605","MEMBERS DINING ROOM @ THE MET MUSEUM","1000 5 AVENUE,MANHATTAN NY,10028",-73.9629278,40.7791655
"606","MELVINS MISS LILY'S","130 WEST HOUSTON STREET,MANHATTAN NY,10012",-74.0013298,40.727918
"607","MELTKRAFT","151 E 43RD ST,MANHATTAN NY,10017",-73.9742724,40.7516937
"608","MELTING POT CUISINE","3601 VERNON BOULEVARD,QUEENS NY,11106",-73.9422863,40.7617575
"609","MELT SHOP","877 8TH AVE,MANHATTAN NY,10019",-73.9852801,40.7639193
"610","MELT SHOP","111 FULTON ST,MANHATTAN NY,10038",-74.0065609,40.7099264
"611","MELT SHOP","55 WEST   26 STREET,MANHATTAN NY,10010",-73.990914,40.7449595
"612","MELT KRAFT","101 MACDOUGAL ST,MANHATTAN NY,10012",-74.000996,40.7296963
"613","MELT BAKERY","NKN HIGH LINE PK W 15TH ST,MANHATTAN NY,10011",-74.000602,40.7398435
"614","MELROSE WELLNES NUTRITION CENTER","701 MELROSE AVENUE,BRONX NY,10455",-73.9161737,40.8200475
"615","MELROSE BALLROOM","36-08 33RD STREET,QUEENS NY,11106",-73.9285132,40.7556082
"616","MELODY RESTAURANT","15709 72 AVENUE,QUEENS NY,11367",-73.8115355,40.7277961
"617","MELODY LANES","461 37 STREET,BROOKLYN NY,11232",-74.0029875,40.6527564
"618","MELODY KARAOKE","4302 MAIN STREET,QUEENS NY,11355",-73.827162,40.752272
"619","MELODY CAFE & RESTAURANT","2595 STEINWAY STREET,QUEENS NY,11103",-73.9132638,40.7655479
"620","MELLIE'S RESTAURANT","13781 NORTHERN BOULEVARD,QUEENS NY,11354",-73.8284602,40.7642563
"621","MELBA'S 125","163 WEST  125 STREET,MANHATTAN NY,10027",-73.9474317,40.8092343
"622","MELBA'S","300 WEST  114 STREET,MANHATTAN NY,10026",-73.956666,40.8031371
"623","MELAO","7905 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799034,40.7480786
"624","MELANY RESTAURANT","785 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9591525,40.653453
"625","MELANIES 2009 INC RESTAURANT","1326 NEWKIRK AVENUE,BROOKLYN NY,11230",-73.9642886,40.6347527
"626","MELANIE'S ROTI & GRILL RESTAURANT","1248 CASTLE HILL AVENUE,BRONX NY,10462",-73.851028,40.8332854
"627","MELANI PIZZERIA","170 RIVINGTON ST,MANHATTAN NY,10002",-73.984607,40.7191407
"628","MELANGE GREEN & GOURMET","158 EAST   39 STREET,MANHATTAN NY,10016",-73.9762326,40.7488541
"629","MELA'S CAFE & RESTAURANT","7102 KISSENA BLVD,QUEENS NY,11367",-73.8153665,40.7295
"630","MELA'S CAFE","1735 WASHINGTON AVENUE,BRONX NY,10457",-73.9005529,40.8431639
"631","MEL'S BURGER BAR","2850 BROADWAY,MANHATTAN NY,10025",-73.9660226,40.8044401
"632","MEL'S BURGER","1450 2ND AVE,MANHATTAN NY,10021",-73.9564385,40.7711007
"633","MEKONG EAST RESTAURANT","4313 BELL BOULEVARD,QUEENS NY,11361",-73.7695054,40.7610289
"634","MEKELBURG'S","293 GRAND AVE,BROOKLYN NY,11238",-73.962323,40.687523
"635","MEJOR VIDA","9545 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8703032,40.7492247
"636","MEI YU SPRING RESTAURANT","29 CATHERINE STREET,MANHATTAN NY,10038",-73.9969739,40.7125434
"637","MEI YA KITCHEN","858 GERARD AVE,BRONX NY,10451",-73.9249372,40.8274726
"638","MEI WEI RESTAURANT","297 BROADWAY,BROOKLYN NY,11211",-73.9579251,40.7086137
"639","MEI WEI RESTAURANT","765 EAST   82 STREET,BROOKLYN NY,11236",-73.9119167,40.636822
"640","MEI WEI KITCHEN RESTAURANT","8253 BROADWAY,QUEENS NY,11373",-73.8812963,40.7423216
"641","MEI WEI HONG KONG RESTAURANT","1126 BROADWAY,BROOKLYN NY,11221",-73.929582,40.6935469
"642","MEI PANDA HOUSE / TOP FRESH TORTILLAS","277 E 206TH ST,BRONX NY,10467",-73.8798444,40.875095
"643","MEI MEI Chinese Restaurant","2831 GRAND CONCOURSE,BRONX NY,10468",-73.8915142,40.8699982
"644","MEI LAI WAH COFFEE SHOP","62-64 BAYARD ST,MANHATTAN NY,10013",-73.9979923,40.7155666
"645","MEI JUNG MEI CHINESE RESATURANT","1402 FLATBUSH AVENUE,BROOKLYN NY,11210",-73.9514961,40.6362149
"646","MEI HAO RESTAURANT","4415 8 AVENUE,BROOKLYN NY,11220",-74.000334,40.643953
"647","MEI CHUNG  MEI RESTAURANT","157 WEST  231 STREET,BRONX NY,10463",-73.902961,40.878459
"648","MEHTAPHOR","130 DUANE STREET,MANHATTAN NY,10013",-74.007444,40.715858
"649","MEHFIL INDIAN RESTAURNT","9504 VAN WYCK EXPY,QUEENS NY,11419",-73.8135209,40.6960178
"650","MEHAK","8306 AUSTIN STREET,QUEENS NY,11415",-73.829615,40.708951
"651","MEGU MIDTOWN","845 U N PLAZA,MANHATTAN NY,10017",-73.9406912,40.8513079
"652","MEGASUN RESTAURANT","1773 LEXINGTON AVENUE,MANHATTAN NY,10029",-73.94439,40.7945531
"653","MEGA BITES DINER","245 DEKALB AVENUE,BROOKLYN NY,11205",-73.9694293,40.6896315
"654","MEET THE MEAT","2392 21ST ST,QUEENS NY,11105",-73.9212917,40.7771742
"655","MEERA DELI","1157 44 DRIVE,QUEENS NY,11101",-73.9474844,40.7483999
"656","MEENA HOUSE CAFE","476 BAYRIDGE AVENUE,BROOKLYN NY,11220",-74.0215339,40.6335367
"657","MEE THAI CUISINE","180 5 AVENUE,BROOKLYN NY,11217",-73.9800433,40.6774233
"658","MEE SUM CAFE","26 PELL STREET,MANHATTAN NY,10013",-73.9983,40.715051
"659","MEE NOODLE SHOP & GRILL","1643 2 AVENUE,MANHATTAN NY,10028",-73.95239,40.7774719
"660","MEE NOODLE SHOP","223 1ST AVE,MANHATTAN NY,10003",-73.9832133,40.730977
"661","MEE NOODLE SHOP","795 9TH AVE,MANHATTAN NY,10019",-73.9879042,40.7653751
"662","MEE NOODLE & GRILL","922 2 AVENUE,MANHATTAN NY,10017",-73.968825,40.754054
"663","MEE CAFE","26 RUTGERS STREET,MANHATTAN NY,10002",-73.9903142,40.713057
"664","MEDUSA","2518 50TH ST,QUEENS NY,11377",-73.904335,40.763827
"665","MEDITTERANEAN GRILL","15608 ROCKAWAY BOULEVARD,QUEENS NY,11434",-73.7801249,40.6663343
"666","MEDITERRANEO","1260 2 AVENUE,MANHATTAN NY,10065",-73.9608725,40.7650144
"667","MEDITERRANEAN GRILL GREEK TARVERNA","16024 WILLETS POINT BOULEVARD,QUEENS NY,11357",-73.8015739,40.7806747
"668","MEDINA FRIED CHICKEN & INDIAN CUISINE","7617 101 AVENUE,QUEENS NY,11416",-73.8608026,40.6802019
"669","MEDICAL ARTS SANITARIUM","15905 UNION TURNPIKE,QUEENS NY,11366",-73.8079032,40.7207319
"670","MEDI WINEBAR","811 9 AVENUE,MANHATTAN NY,10019",-73.9874722,40.765851
"671","MEDALLO RESTAURANT & LOUNGE","9520 ASTORIA BLVD,QUEENS NY,11369",-73.8733919,40.7624551
"672","MED EAST BAKERY","7808 3 AVENUE,BROOKLYN NY,11209",-74.029061,40.629117
"673","MEATOS GRILL BAR","18501 UNION TPKE,QUEENS NY,11366",-73.7837491,40.7285569
"674","MEATBALL OBSESSION","510 AVENUE OF THE AMERICAS,MANHATTAN NY,10011",-73.9968884,40.7368034
"675","MEAT VEGGIES & PASTA RESTAURANT","11816 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032548,40.6745361
"676","MEASURE LOUNGE","400 5TH AVE,MANHATTAN NY,10018",-73.9838114,40.7501161
"677","MEAL MART","4621 13 AVENUE,BROOKLYN NY,11219",-73.990539,40.636119
"678","MEADOWSWEET","149 BROADWAY,BROOKLYN NY,11211",-73.9631268,40.7104217
"679","MEADOWS SNACKS","0 NORTH MEADOW RECREATON CTR,MANHATTAN NY,10028",-73.9521468,40.7766412
"680","MDS LUNCHBOX","1305 HYLAN BOULEVARD,STATEN ISLAND NY,10305",-74.086062,40.597552
"681","MD KITCHEN","1012 EAST   15 STREET,BROOKLYN NY,11230",-73.961434,40.6247904
"682","MD BAGELS DELI & GROCERY","434 CASTLETON AVENUE,STATEN ISLAND NY,10301",-74.0971352,40.6337599
"683","MCSORLEY'S OLD ALE HOUSE","15 EAST    7 STREET,MANHATTAN NY,10003",-73.9896635,40.728815
"684","MCQUAIDS PUBLIC HOUSE","589 11 AVENUE,MANHATTAN NY,10036",-73.9976065,40.7623621
"685","MCONDO 502","502 GRAND ST,BROOKLYN NY,11211",-73.950966,40.7108751
"686","MCNALLY JACKSON CAFE","52 PRINCE STREET,MANHATTAN NY,10012",-73.9960773,40.7233716
"687","MCMURRAY HALL","6 PENNYFIELD AVENUE,BRONX NY,10465",-73.8011369,40.8091766
"688","MCLOUGHLINS BAR","3106 BROADWAY,QUEENS NY,11106",-73.92511,40.7617012
"689","MCKINSEY & COMPANY CAFETERIA","55 E 52ND ST,MANHATTAN NY,10022",-73.9736148,40.7590777
"690","MCKEOWN'S","1303 3 AVENUE,MANHATTAN NY,10021",-73.9591107,40.7713533
"691","MCKENNA'S PUB","250 WEST   14 STREET,MANHATTAN NY,10011",-74.0021546,40.739354
"692","MCHALE'S BAR & GRILL","251 West 51 St,MANHATTAN NY,10019",-73.9851191,40.7628895
"693","MCGETTIGANS","70 W 36TH ST,MANHATTAN NY,10018",-73.9862789,40.7505794
"694","MCGEES PUB","240 WEST   55 STREET,MANHATTAN NY,10019",-73.9830476,40.764892
"695","MCGARRY'S","417 9 AVENUE,MANHATTAN NY,10001",-73.9968647,40.7530594
"696","MCG GRAND CAFE","1199 NOSTRAND AVE,BROOKLYN NY,11225",-73.95004,40.658083
"697","MCFADDEN'S","800 2ND AVE,MANHATTAN NY,10017",-73.971655,40.7500617
"698","MCFADDEN'S","12301 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8458741,40.7570176
"699","MCDWYERS PUB","331 EAST  204 STREET,BRONX NY,10467",-73.8777669,40.8724885
"700","MCDONALDS RESTAURANT","1499 3RD AVENUE,MANHATTAN NY,10028",-73.9543794,40.7777203
"701","MCDONALDS RESTAURANT","18 E 42ND ST,MANHATTAN NY,10017",-73.9803044,40.7529395
"702","MCDONALDS","335 8TH AVE,MANHATTAN NY,10001",-73.9972555,40.7476408
"703","MCDONALDS","608 W 207TH ST,MANHATTAN NY,10034",-73.921278,40.8674094
"704","MCDONALD'S RESTAURANT","1871 2ND AVE,MANHATTAN NY,10029",-73.947161,40.784705
"705","MCDONALD'S","102 1 AVENUE,MANHATTAN NY,10009",-73.9858086,40.7264229
"706","MCDONALD'S","1286 1 AVENUE,MANHATTAN NY,10021",-73.956951,40.765887
"707","MCDONALD'S","969 1 AVENUE,MANHATTAN NY,10022",-73.964904,40.756099
"708","MCDONALD'S","427 10 AVENUE,MANHATTAN NY,10001",-73.9997044,40.7542865
"709","MCDONALD'S","7550 101 AVENUE,QUEENS NY,11416",-73.8617411,40.6795476
"710","MCDONALD'S","1871 2 AVENUE,MANHATTAN NY,10029",-73.947161,40.784705
"711","MCDONALD'S","729 2 AVENUE,MANHATTAN NY,10016",-73.9737946,40.7481579
"712","MCDONALD'S","13811 20 AVENUE,QUEENS NY,11356",-73.8299108,40.7820112
"713","MCDONALD'S","8520 20TH AVE,BROOKLYN NY,11214",-73.9982041,40.604894
"714","MCDONALD'S","3146 21ST ST,QUEENS NY,11106",-73.9324285,40.7644594
"715","MCDONALD'S","1499 3 AVENUE,MANHATTAN NY,10028",-73.9543794,40.7777203
"716","MCDONALD'S","1872 3 AVENUE,MANHATTAN NY,10029",-73.9462214,40.790043
"717","MCDONALD'S","1997 3 AVENUE,MANHATTAN NY,10029",-73.942651,40.793812
"718","MCDONALD'S","2142 3 AVENUE,MANHATTAN NY,10035",-73.9398709,40.7986343
"719","MCDONALD'S","27 3 AVENUE,MANHATTAN NY,10003",-73.9893222,40.7295826
"720","MCDONALD'S","2870 3 AVENUE,BRONX NY,10455",-73.916854,40.8163442
"721","MCDONALD'S","480 3 AVENUE,MANHATTAN NY,10016",-73.9790621,40.744965
"722","MCDONALD'S","824 3 AVENUE,MANHATTAN NY,10022",-73.9708361,40.7561264
"723","MCDONALD'S","966 3 AVENUE,MANHATTAN NY,10022",-73.9674278,40.760928
"724","MCDONALD'S","2248 31ST ST,QUEENS NY,11105",-73.9125463,40.7745703
"725","MCDONALD'S","3255 31ST ST,QUEENS NY,11106",-73.9262124,40.7605349
"726","MCDONALD'S","7124 3RD AVE,BROOKLYN NY,11209",-74.0271446,40.6337607
"727","MCDONALD'S","3279 3RD AVE @164TH ST E,BRONX NY,10456",-73.9082014,40.8253093
"728","MCDONALD'S","968 4 AVENUE,BROOKLYN NY,11232",-74.0054252,40.6537408
"729","MCDONALD'S","341 5 AVENUE,MANHATTAN NY,10016",-73.984514,40.747948
"730","MCDONALD'S","5121 5 AVENUE,BROOKLYN NY,11220",-74.0112313,40.6439773
"731","MCDONALD'S","5960 55TH RD,QUEENS NY,11378",-73.9066965,40.7263011
"732","MCDONALD'S","9505 57 AVENUE,QUEENS NY,11373",-73.8739126,40.7332404
"733","MCDONALD'S","1188 6 AVE,MANHATTAN NY,10036",-73.9817658,40.757604
"734","MCDONALD'S","809 6 AVENUE,MANHATTAN NY,10001",-73.9909382,40.7460424
"735","MCDONALD'S","972 6 AVENUE,MANHATTAN NY,10018",-73.9866981,40.7507384
"736","MCDONALD'S","541 6TH AVE,MANHATTAN NY,10011",-73.9968366,40.7379104
"737","MCDONALD'S","686 6TH AVE,MANHATTAN NY,10010",-73.9932022,40.7419122
"738","MCDONALD'S","429 7 AVENUE,MANHATTAN NY,10001",-73.9906695,40.7504515
"739","MCDONALD'S","556 7 AVENUE,MANHATTAN NY,10018",-73.9881736,40.7546571
"740","MCDONALD'S","10615 71 AVENUE,QUEENS NY,11375",-73.8451846,40.7200906
"741","MCDONALD'S","490 8 AVENUE,MANHATTAN NY,10001",-73.992837,40.75248
"742","MCDONALD'S","688 8 AVENUE,MANHATTAN NY,10036",-73.9888563,40.7580906
"743","MCDONALD'S","3759 82ND ST,QUEENS NY,11372",-73.883706,40.748072
"744","MCDONALD'S","2411 86TH ST,BROOKLYN NY,11214",-73.9890666,40.5992539
"745","MCDONALD'S","430 86TH ST,BROOKLYN NY,11209",-74.0277458,40.6221159
"746","MCDONALD'S","946 8TH AVE,MANHATTAN NY,10019",-73.9831175,40.7658123
"747","MCDONALD'S","735 9 AVENUE,MANHATTAN NY,10019",-73.9893306,40.7634238
"748","MCDONALD'S","289 9TH ST,BROOKLYN NY,11215",-73.9867245,40.6697398
"749","MCDONALD'S","237987 ADAM CLAYTON POWELL BOULEVARD,MANHATTAN NY,10030",-73.9419869,40.8175016
"750","MCDONALD'S","8805 ASTORIA BOULEVARD,QUEENS NY,11369",-73.8809684,40.7642622
"751","MCDONALD'S","1883 ATLANTIC AVENUE,BROOKLYN NY,11233",-73.922538,40.6773222
"752","MCDONALD'S","2800 ATLANTIC AVENUE,BROOKLYN NY,11207",-73.8906843,40.6762287
"753","MCDONALD'S","3143 ATLANTIC AVENUE,BROOKLYN NY,11208",-73.8791557,40.679874
"754","MCDONALD'S","840 ATLANTIC AVENUE,BROOKLYN NY,11238",-73.9669429,40.6813478
"755","MCDONALD'S","16607 BAISLEY BOULEVARD,QUEENS NY,11434",-73.77706,40.680128
"756","MCDONALD'S","2010 BARTOW AVENUE,BRONX NY,10475",-73.8305532,40.8687031
"757","MCDONALD'S","6620 BAY PARKWAY,BROOKLYN NY,11204",-73.9828033,40.6129592
"758","MCDONALD'S","501 BAY STREET,STATEN ISLAND NY,10304",-74.0763724,40.6299226
"759","MCDONALD'S","9118 BEACH CHANNEL DR,QUEENS NY,11693",-73.8169612,40.5889447
"760","MCDONALD'S","1600 BOSTON ROAD,BRONX NY,10460",-73.8905847,40.8355061
"761","MCDONALD'S","267 Broadway,BROOKLYN NY,11211",-73.9588158,40.7088669
"762","MCDONALD'S","1380 BROADWAY,BROOKLYN NY,11221",-73.9218695,40.6890988
"763","MCDONALD'S","1560 BROADWAY,MANHATTAN NY,10036",-73.9844795,40.7586114
"764","MCDONALD'S","160 BROADWAY,MANHATTAN NY,10038",-74.0099748,40.7093724
"765","MCDONALD'S","2049 BROADWAY,MANHATTAN NY,10023",-73.9825668,40.7779191
"766","MCDONALD'S","2271 BROADWAY,MANHATTAN NY,10024",-73.9789964,40.7856512
"767","MCDONALD'S","2549 BROADWAY,MANHATTAN NY,10025",-73.9724686,40.7944285
"768","MCDONALD'S","2726 BROADWAY,MANHATTAN NY,10025",-73.9676563,40.7999269
"769","MCDONALD'S","317 BROADWAY,MANHATTAN NY,10007",-74.0053233,40.7158224
"770","MCDONALD'S","3410 BROADWAY,MANHATTAN NY,10031",-73.953137,40.822226
"771","MCDONALD'S","3549 BROADWAY,MANHATTAN NY,10031",-73.9505879,40.8269434
"772","MCDONALD'S","3809 BROADWAY,MANHATTAN NY,10032",-73.9444491,40.8353897
"773","MCDONALD'S","4040 BROADWAY,MANHATTAN NY,10032",-73.938939,40.8426148
"774","MCDONALD'S","4259 BROADWAY,MANHATTAN NY,10033",-73.936147,40.8501658
"775","MCDONALD'S","5201 BROADWAY,BRONX NY,10463",-73.9101472,40.8748245
"776","MCDONALD'S","5765 BROADWAY,BRONX NY,10463",-73.9016903,40.8841018
"777","MCDONALD'S","576581 BROADWAY,BRONX NY,10463",-73.9031344,40.8812728
"778","MCDONALD'S","700 BROADWAY,BROOKLYN NY,11206",-73.9434971,40.7013508
"779","MCDONALD'S","724 BROADWAY,MANHATTAN NY,10003",-73.9932512,40.7291096
"780","MCDONALD'S","1600 BRUCKNER BOULEVARD,BRONX NY,10473",-73.8746825,40.8233851
"781","MCDONALD'S","1865 BRUCKNER BOULEVARD,BRONX NY,10472",-73.8616419,40.82636
"782","MCDONALD'S","85 BRUCKNER BOULEVARD,BRONX NY,10454",-73.9256429,40.8063224
"783","MCDONALD'S","262 CANAL STREET,MANHATTAN NY,10013",-74.0011385,40.7185226
"784","MCDONALD'S","167 CHAMBERS STREET,MANHATTAN NY,10007",-74.0106967,40.7161979
"785","MCDONALD'S","5713 CHURCH AVENUE,BROOKLYN NY,11203",-73.9232263,40.6524974
"786","MCDONALD'S","5804 CLARENDON ROAD,BROOKLYN NY,11203",-73.921637,40.6446713
