"","V1","V2","long","lat"
"502","NEW MEXICO PLACE","189 GRAHAM AVENUE,BROOKLYN NY,11206",-73.943636,40.7085051
"503","NEW METRO SUSHI CAFE","11821 METROPOLITAN AVE,QUEENS NY,11415",-73.834391,40.7070739
"504","NEW METRO COFFEE & RESTAURANT","3410 STEINWAY STREET,QUEENS NY,11101",-73.9211115,40.7564072
"505","NEW MEKONG RESTAURANT","18 KING STREET,MANHATTAN NY,10014",-74.0034562,40.7275645
"506","NEW MEI MEI CHINESE RESTAURANT","3566 NOSTRAND AVENUE,BROOKLYN NY,11229",-73.9415263,40.5969924
"507","NEW MEI HUA","13349 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8327039,40.7589132
"508","NEW MAY MAY KITCHEN","181 CLINTON STREET,MANHATTAN NY,10002",-73.9872257,40.7154674
"509","NEW MARIOS PIZZERIA","373 WAVERLY AVENUE,BROOKLYN NY,11238",-73.9663924,40.6868328
"510","New Mandarin Duck Restaurant","2511 SEAGIRT AVE,QUEENS NY,11691",-73.7589561,40.5950024
"511","NEW MANDARIN COURT","61 MOTT STREET,MANHATTAN NY,10013",-73.9985069,40.7160534
"512","NEW MAMA'S FRIED CHICKEN & PIZZA","787 SOUTHERN BLVD,BRONX NY,10455",-73.896965,40.816064
"513","NEW MALAYSIA RESTAURANT","13517 40 ROAD,QUEENS NY,11354",-73.8309641,40.7587647
"514","NEW MAGIC CHEF","45-37C BELL BOULEVARD,QUEENS NY,11361",-73.768428,40.759313
"515","NEW LUNE HING","3010 BAILEY AVENUE,BRONX NY,10463",-73.9036129,40.8762323
"516","NEW LUCKY STAR RESTAURANT","9419 ASTORIA BLVD,QUEENS NY,11369",-73.87444,40.763095
"517","NEW LUCKY STAR KITCHEN","2200 AMSTERDAM AVE,MANHATTAN NY,10032",-73.9365321,40.8408121
"518","NEW LUCKY HOUSE RESTAURANT","202 E 167TH ST,BRONX NY,10456",-73.9164506,40.8341843
"519","NEW LUCKY GARDEN","143 LAFAYETTE AVE,STATEN ISLAND NY,10301",-74.0947245,40.6413447
"520","NEW LUCKY GARDEN","1587 WATSON AVE,BRONX NY,10472",-73.8756097,40.8266593
"521","NEW LUCKY CHINESE RESTAURANT","6619 FORT HAMILTON PKWY,BROOKLYN NY,11219",-74.010414,40.6297444
"522","NEW LOUXINGTA RESTAURANT","5318 8 AVENUE,BROOKLYN NY,11220",-74.006083,40.6392
"523","NEW LONG RIVER","6104 5 AVENUE,BROOKLYN NY,11220",-74.0171246,40.6389032
"524","NEW LITTLE RABBIT CHINESE RESTAURANT","22011 LINDEN BLVD,QUEENS NY,11411",-73.7395484,40.6951947
"525","NEW LITTLE CHOPSTICKS","959 LEGGETT AVE,BRONX NY,10455",-73.899876,40.8153861
"526","new ling house restaurant","776 E. 161ST ST,BRONX NY,10456",-73.9039442,40.8209871
"527","NEW LINE INTERNET CAFE","5001 8 AVENUE,BROOKLYN NY,11220",-74.00357,40.640896
"528","NEW LIN'S GARDEN, INC.","3986 WHITE PLAINS RD,BRONX NY,10466",-73.8599936,40.8880738
"529","NEW LIN'S GARDEN NY","765 CONCOURSE VLG W,BRONX NY,10451",-73.922999,40.8243332
"530","NEW LIN'S GARDEN","1001 RUTLAND ROAD,BROOKLYN NY,11212",-73.92658,40.6629054
"531","NEW LIN WANG","9417 AVENUE L,BROOKLYN NY,11236",-73.8972659,40.6376996
"532","NEW LI HING RESTAURANT","181 34 STREET,BROOKLYN NY,11232",-74.0034073,40.6556562
"533","NEW LI HING RESTAURANT","304 AVENUE U,BROOKLYN NY,11223",-73.9728264,40.5968669
"534","NEW LI DU BAKERY","1500 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235",-73.9539524,40.5872071
"535","NEW LEAF","1 MARGARET CORBIN DR,MANHATTAN NY,10040",-73.9327696,40.8608206
"536","NEW LANE PIZZERIA","7519 JAMAICA AVENUE,QUEENS NY,11421",-73.8514742,40.6939297
"537","NEW LAN KING RESTAURANT","1688 E 16TH ST,BROOKLYN NY,11229",-73.957524,40.6085204
"538","New Lahori Kabab","122 LEXINGTON AVE,MANHATTAN NY,10016",-73.982542,40.7428658
"539","NEW L & K","9021 63RD DR,QUEENS NY,11374",-73.8651642,40.7261319
"540","NEW KNAPP ST LUCKY STAR","2149 KNAPP STREET,BROOKLYN NY,11229",-73.9336783,40.6001292
"541","NEW KISSENA CHINESE FOOD","4429 KISSENA BLVD,QUEENS NY,11355",-73.8218187,40.7533775
"542","NEW KINGS MEN KITCHEN","204 MALCOLM X BLVD,BROOKLYN NY,11221",-73.9299639,40.6864669
"543","NEW KINGS GARDEN CHINESE RESTAURANT","9606 31ST AVE,QUEENS NY,11369",-73.8725581,40.7604343
"544","NEW KING'S FOOD RESTAURANT","127 MALCOLM X BOULEVARD,BROOKLYN NY,11221",-73.9300506,40.689136
"545","NEW KING WORK NY INC","4724 4TH AVE,BROOKLYN NY,11220",-74.0115753,40.647799
"546","NEW KING WOK RESTAURANT","2025 7 AVENUE,MANHATTAN NY,10027",-73.9499862,40.8065298
"547","NEW KING WOK RESTAURANT","14616 JAMAICA AVENUE,QUEENS NY,11435",-73.8083453,40.7016618
"548","NEW KING WAH CHINESE RESTAURANT","2713 BRIGGS AVENUE,BRONX NY,10458",-73.8914794,40.866889
"549","NEW KING WAH","2104 NEWTOWN AVENUE,QUEENS NY,11102",-73.9258434,40.7719405
"550","NEW KING HOUSE","11115 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8553174,40.7519435
"551","NEW KING GARDEN COMPANY","11005 101 AVENUE,QUEENS NY,11419",-73.8335832,40.6880573
"552","NEW KING GARDEN CHINESE RESTAURANT","14612 HILLSIDE AVE,QUEENS NY,11435",-73.8085599,40.7061276
"553","NEW KING GARDEN","1 WEST  137 STREET,MANHATTAN NY,10037",-73.9368675,40.8142482
"554","NEW KING DRAGON RESTAURANT","1749 RANDALL AVE,BRONX NY,10473",-73.865446,40.8168674
"555","NEW KING CHINESE FOOD","585 5 AVENUE,BROOKLYN NY,11215",-73.9898452,40.66456
"556","NEW KIM'S RESTAURANT","11606 ROCKAWAY BEACH BOULEVARD,QUEENS NY,11694",-73.8375929,40.5796821
"557","NEW KIM'S CHINESE FOOD","24222 MERRICK BOULEVARD,QUEENS NY,11422",-73.7310917,40.6738395
"558","NEW KIM WEI KITCHEN","4201 8 AVENUE,BROOKLYN NY,11232",-73.998941,40.6453821
"559","NEW KIM TONG RESTAURANT","1722 AMSTERDAM AVENUE,MANHATTAN NY,10031",-73.9477568,40.8255974
"560","NEW KIM TONG","1722 AMSTERDAM AVE,MANHATTAN NY,10031",-73.9477568,40.8255974
"561","NEW KEE HING CHINESE RESTAURANT","845 SOUNDVIEW AVENUE,BRONX NY,10473",-73.867117,40.8222265
"562","NEW KAM WEI","630 10 AVENUE,MANHATTAN NY,10036",-73.9939358,40.7612856
"563","NEW KAM SHENG RESTAURANT","454 WEST  238 STREET,BRONX NY,10463",-73.9052273,40.887228
"564","NEW KAM LAI RESTAURANT","890 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9671805,40.7988096
"565","NEW KAM LAI CHINESE RESTAURANT","514 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.9758589,40.7869391
"566","NEW KAM LAI","708 AMSTERDAM AVE,MANHATTAN NY,10025",-73.9713625,40.7930625
"567","NEW KAM HUNG CHINESE KITCHEN","17208 LINDEN BOULEVARD,QUEENS NY,11434",-73.7777247,40.6918021
"568","NEW KAM HING","119 BAXTER STREET,MANHATTAN NY,10013",-73.9988701,40.7179192
"569","NEW KABAB DINER","13323 ROCKAWAY BLVD,QUEENS NY,11420",-73.803209,40.6745325
"570","NEW KABAB DINER","13323 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.803209,40.6745325
"571","NEW JW GOLDEN BAKERY","6017 4TH AVE,BROOKLYN NY,11220",-74.0185773,40.6403338
"572","NEW JU FENG CHINESE RESTAURANT","2809 NOSTRAND AVENUE,BROOKLYN NY,11229",-73.9447332,40.6157831
"573","NEW JOY KITCHEN CHINESE RESTAURANT","13836 86 AVENUE,QUEENS NY,11435",-73.8170687,40.7077622
"574","NEW JOHN GARDEN","626 NOSTRAND AVENUE,BROOKLYN NY,11216",-73.949986,40.6771015
"575","NEW JING HUI RESTAURANT","255 W. 148TH ST,MANHATTAN NY,10039",-73.9401149,40.8247261
"576","NEW JIN XIN RESATURANT","7102 18TH AVE,BROOKLYN NY,11204",-73.993974,40.615765
"577","NEW JIN SHING CHINESE RESTAURANT","1794 BROADWAY,BROOKLYN NY,11207",-73.909389,40.682073
"578","NEW JIN GUANG HOUSE","1086 DEKALB AVE,BROOKLYN NY,11221",-73.9309561,40.6936056
"579","NEW JIN BU RESTAURANT","49 MOTHER GASTON BOULEVARD,BROOKLYN NY,11233",-73.9084275,40.6799322
"580","NEW JADE SEA","3514 BELL BLVD,QUEENS NY,11361",-73.7738819,40.7685176
"581","NEW JADE PALACE CHINESE RESTAURANT","5533 MYRTLE AVE,QUEENS NY,11385",-73.890941,40.7011129
"582","NEW JADE HOUSE","2131 AMSTERDAM AVE,MANHATTAN NY,10032",-73.9377949,40.8383335
"583","NEW JADE GARDEN","2413 WESTCHESTER AVENUE,BRONX NY,10461",-73.8461623,40.8375252
"584","NEW JADE FLOWER OPEN KITCHEN","2567 CROPSEY AVENUE,BROOKLYN NY,11214",-73.9914339,40.590764
"585","NEW JADE CHINESE RESTAURANT","8159 LEFFERTS BOULEVARD,QUEENS NY,11415",-73.8317634,40.7068072
"586","NEW IVOIRE","76 EAST  119 STREET,MANHATTAN NY,10035",-73.9423642,40.8014543
"587","NEW ISLAND GARDEN","1364 BAY STREET,STATEN ISLAND NY,10305",-74.063603,40.610191
"588","NEW ISLAND GARDEN","823 CASTLETON AVE,STATEN ISLAND NY,10310",-74.1098649,40.6348836
"589","NEW ISLAND","27 SEGUINE AVE,STATEN ISLAND NY,10309",-74.2006203,40.5257038
"590","NEW IMPERIAL KITCHEN","1120 FULTON STREET,BROOKLYN NY,11238",-73.9562544,40.6810536
"591","NEW IMPERIAL KITCHEN","303 SCHENECTADY AVENUE,BROOKLYN NY,11213",-73.9339953,40.667598
"592","NEW HUNAN WOK","1974 86 STREET,BROOKLYN NY,11214",-73.9988042,40.6046451
"593","NEW HUNAN WOK","14112 ROCKWAY BOULEVARD,QUEENS NY,11436",-73.7993581,40.6739699
"594","NEW HUA XIA SEAFOOD RESTAURANT","49 DIVISION ST,MANHATTAN NY,10002",-73.9952085,40.7140333
"595","NEW HOUSE GARDEN","2102 AVENUE X,BROOKLYN NY,11235",-73.9489585,40.592661
"596","NEW HOT WOK","4912 AVENUE K,BROOKLYN NY,11234",-73.928151,40.6255693
"597","NEW HOP SHING KITCHEN","533 BLAKE AVENUE,BROOKLYN NY,11207",-73.8992905,40.6673883
"598","NEW HOOD HING CHINESE RESTAURANT","198 UNDERHILL AVE,BROOKLYN NY,11238",-73.9670337,40.6746479
"599","NEW HONG KONG RESTAURANT II","1222 CORTELYOU ROAD,BROOKLYN NY,11218",-73.9662754,40.6401108
"600","NEW HONG KONG RESTAURANT I","1838 EAST TREMONT AVENUE,BRONX NY,10460",-73.8664101,40.8403632
"601","NEW HONG KONG RESTAURANT","249A SCHENECTADY AVE,BROOKLYN NY,11213",-73.9335583,40.6700765
"602","NEW HONG KONG KITCHEN","5226 CHURCH AVENUE,BROOKLYN NY,11203",-73.9277011,40.6521334
"603","NEW HONG KONG KITCHEN","1907 LEXINGTON AVE,MANHATTAN NY,10035",-73.9402437,40.8002541
"604","NEW HONG KONG","1017 154TH ST,QUEENS NY,11357",-73.8069062,40.7924397
"605","NEW HONG KONG","12701 MERRICK BOULEVARD,QUEENS NY,11434",-73.7652871,40.6815514
"606","NEW HONG HUA","10416 FLATLANDS AVE,BROOKLYN NY,11236",-73.895027,40.6472249
"607","NEW HONG FA","1358 WHITE PLAINS ROAD,BRONX NY,10462",-73.8626953,40.8348297
"608","NEW HONG CHEONG RESTAURANT","143 GREENE AVENUE,BROOKLYN NY,11238",-73.9663172,40.6868081
"609","NEW HON WONG RESTAURANT","244 CANAL STREET,MANHATTAN NY,10013",-74.0003866,40.7180176
"610","NEW HOME SING RESTAURANT","3355 BROADWAY,MANHATTAN NY,10031",-73.9550683,40.820665
"611","NEW HO WAH CHINESE FOOD","195-19 JAMAICA AVE,QUEENS NY,11423",-73.7653388,40.7134879
"612","NEW HO WAH CHINESE","4201 BROADWAY,QUEENS NY,11103",-73.9201955,40.7595445
"613","NEW HING RESTAURANT","1702 GRAND AVENUE,BRONX NY,10453",-73.9137764,40.8483601
"614","NEW HING LONG RESTAURANT","1102 LIBERTY AVE,BROOKLYN NY,11208",-73.8685695,40.6782878
"615","NEW HEIGHTS BAR AND RESTAURANT","137 SCHENECTADY AVENUE,BROOKLYN NY,11213",-73.9331795,40.6744133
"616","NEW HAWAII CHINESE RESTAURANT","4112 EAST TREMONT AVENUE,BRONX NY,10465",-73.8172931,40.8185973
"617","NEW HARLEM","2070 7TH AVE,MANHATTAN NY,10027",-73.949182,40.8080057
"618","NEW HARDEE CHINESE RESTAURANT","130 WILSON AVE,BROOKLYN NY,11237",-73.926149,40.700652
"619","NEW HAPPY WOK","158 DELANCEY ST,MANHATTAN NY,10002",-73.9859252,40.7181129
"620","NEW HAPPY JOY","4713 WHITE PLAINS ROAD,BRONX NY,10470",-73.8500202,40.9038436
"621","NEW HAPPY GARDEN","1150 OGDEN AVENUE,BRONX NY,10452",-73.9270725,40.8365345
"622","NEW HAPPINESS","3640 BROADWAY,MANHATTAN NY,10031",-73.9477979,40.8295932
"623","NEW HANE SUSHI","581 3 AVENUE,MANHATTAN NY,10016",-73.9759813,40.7482465
"624","NEW HAN YANG SUSHI","15051 NORTHERN BOULEVARD,QUEENS NY,11354",-73.8132533,40.7653907
"625","NEW HAN HING","118 BAXTER ST,MANHATTAN NY,10013",-73.9992513,40.7180353
"626","NEW H.K. TEA AND SUSHI","2033 86 STREET,BROOKLYN NY,11214",-73.9972164,40.6042434
"627","NEW GYRO KING","1267 FOREST AVE,STATEN ISLAND NY,10302",-74.1317908,40.6267089
"628","NEW GREEN DRAGON","4111 EAST TREMONT AVENUE,BRONX NY,10465",-73.8167052,40.8188751
"629","NEW GREAT WALL RESTAURANT","4425 5 AVENUE,BROOKLYN NY,11220",-74.0071014,40.6478452
"630","NEW GREAT WALL RESTAURANT","60 HENRY STREET,BROOKLYN NY,11201",-73.9923409,40.6992833
"631","NEW GREAT WALL CHINESE RESTAURANT","1419 GRAVESEND NECK ROAD,BROOKLYN NY,11229",-73.9559782,40.594967
"632","NEW GREAT WALL CHINESE RESTAURANT","6913 WOODSIDE AVE,QUEENS NY,11377",-73.895083,40.742796
"633","NEW GREAT WALL","2932 AVENUE X,BROOKLYN NY,11235",-73.9402246,40.593644
"634","NEW GREAT TASTE RESTAURANT","249 RALPH AVENUE,BROOKLYN NY,11233",-73.922096,40.6810091
"635","NEW GREAT BAKERY","303 GRAND STREET,MANHATTAN NY,10002",-73.9918198,40.7173334
"636","NEW GRAND WOK","3510 AVENUE S,BROOKLYN NY,11234",-73.9316672,40.6093143
"637","NEW GRAND BUFFET","3445 48TH ST,QUEENS NY,11101",-73.9145444,40.7522892
"638","NEW GRACE CHINESE RESTAURANT","545 MYRTLE AVE,BROOKLYN NY,11205",-73.9626354,40.6939339
"639","NEW GOOD TASTE FOOD","8506 PITKIN AVENUE,QUEENS NY,11417",-73.8511542,40.6748047
"640","NEW GOOD TASTE CHINESE RESTAURANT","3371 BROADWAY,MANHATTAN NY,10031",-73.9545988,40.8212513
"641","NEW GOOD TASTE CHINESE RESTAURANT","281 E 161 ST,BRONX NY,10451",-73.9177536,40.8256559
"642","NEW GOOD ONE","2815 24 AVENUE,QUEENS NY,11102",-73.9164153,40.7732423
"643","NEW GOLDEN STAR RESTAURANT","638 BLAKE AVE,BROOKLYN NY,11207",-73.8953008,40.6676036
"644","NEW GOLDEN STAR RESTAURANT","4247 BROADWAY,MANHATTAN NY,10033",-73.9363765,40.8498569
"645","NEW GOLDEN STAR","22328 UNION TURNPIKE,QUEENS NY,11364",-73.7472747,40.7355722
"646","NEW GOLDEN RESTAURANT","1483 FLATBUSH AVENUE,BROOKLYN NY,11210",-73.9490272,40.6344302
"647","NEW GOLDEN POND CHINESE RESTAURANT","231 EAST  169 STREET,BRONX NY,10456",-73.9143303,40.8359759
"648","NEW GOLDEN HOUSE","793 FLUSHING AVENUE,BROOKLYN NY,11206",-73.9410196,40.7011337
"649","NEW GOLDEN FRIED DUMPLING","192 DUFFIELD STREET,BROOKLYN NY,11201",-73.9844604,40.6924198
"650","NEW GOLDEN EMPIRE CHINESE RESTAURANT","757 SAINT NICHOLAS AVE,MANHATTAN NY,10031",-73.9435694,40.8261902
"651","NEW GOLDEN DRAGON CHINESE RESTAURANT","398A W 145TH ST,MANHATTAN NY,10031",-73.9451446,40.8240196
"652","NEW GOLDEN DRAGON CHINESE","1078 BOSTON RD,BRONX NY,10456",-73.9051127,40.8268256
"653","NEW GOLDEN CHOPSTICKS","77 PEARL ST,MANHATTAN NY,10004",-74.0104852,40.7040451
"654","NEW GOLDEN CHOPSTICK CHINESE RESTAURANT","8720 LEFFERTS BOULEVARD,QUEENS NY,11418",-73.8308741,40.6993852
"655","NEW GOLDEN BILLION","976 RUTLAND ROAD,BROOKLYN NY,11212",-73.9270091,40.6620109
"656","NEW GOLDEN  RESTAURANT","579 FLATBUSH AVENUE,BROOKLYN NY,11225",-73.960237,40.6593343
"657","NEW GIANT CHINESE FOOD","1823 ASTORIA BLVD,QUEENS NY,11102",-73.9265746,40.7724408
"658","NEW GIA LAM VIETNAMESE FOOD","5414 8 AVENUE,BROOKLYN NY,11220",-74.0065892,40.6386868
"659","NEW GENERAL TSOS RESTAURANT","1215 WHITE PLAINS ROAD,BRONX NY,10472",-73.8620717,40.8309484
"660","NEW GENERAL TSO'S RESTAURANT","1215 WHITE PLAINS RD,BRONX NY,10472",-73.8620717,40.8309484
"661","NEW GARDEN RESTAURANT","4317 BEACH CHANNEL DR,QUEENS NY,11691",-73.775414,40.5955115
"662","NEW GARDEN RESTAURANT","1060 NOSTRAND AVENUE,BROOKLYN NY,11225",-73.9510318,40.6621303
"663","NEW GARDEN RESTAURANT","1755 RICHMOND ROAD,STATEN ISLAND NY,10306",-74.1037522,40.5875492
"664","NEW GARDEN CHINESE RESTAURANT","850 EAST NEW YORK AVENUE,BROOKLYN NY,11203",-73.9348645,40.6623121
"665","NEW GARDEN CHINESE RESTAURANT","7614 LIBERTY AVE,QUEENS NY,11417",-73.8433488,40.6805735
"666","NEW GARDEN","7120 13TH AVE,BROOKLYN NY,11228",-74.0057924,40.6222443
"667","NEW GARDEN","1755 RICHMOND RD,STATEN ISLAND NY,10306",-74.1037522,40.5875492
"668","NEW GARDEN","1535 WESTCHESTER AVE,BRONX NY,10472",-73.8786022,40.8288725
"669","NEW FUN SING RESTAURANT","689 BROADWAY,BROOKLYN NY,11206",-73.9435079,40.7019063
"670","NEW FULEEN PALACE RESTAURANT","10 COLEMAN SQUARE,QUEENS NY,11414",-73.8306023,40.6598974
"671","NEW FU XING CHINESE RESTAURANT","247 E 172ND ST,BRONX NY,10457",-73.9107379,40.8406398
"672","NEW FU FAN RESTAURANT","8505 WHITNEY AVENUE,QUEENS NY,11373",-73.880043,40.7415019
"673","NEW FRESH WOK","1777 1ST AVE,MANHATTAN NY,10128",-73.9469619,40.780639
"674","NEW FRESH PIZZA","2703 CHURCH AVE,BROOKLYN NY,11226",-73.9523762,40.6506767
"675","NEW FRESCO TORTILLAS TOMMY'S KITCHEN","1041 MORRIS PARK AVE,BRONX NY,10461",-73.8550433,40.8488542
"676","NEW FRESCO TORTILLAS 2","22125 LINDEN BLVD,QUEENS NY,11411",-73.7384703,40.6948175
"677","NEW FRESCO TORTILLAS","63 READE STREET,MANHATTAN NY,10007",-74.0066613,40.7147811
"678","NEW FOREST CAFE","7617 NEW UTRECHT AVE,BROOKLYN NY,11214",-74.000056,40.614275
"679","NEW FOOD KING","1460 ROCKAWAY PARKWAY,BROOKLYN NY,11236",-73.9018963,40.6444918
"680","NEW FOO SHUN RESTAURANT","2538 PITKIN AVENUE,BROOKLYN NY,11208",-73.8785696,40.674257
"681","NEW FONG KWAN KITCHEN","6548 METROPOLITAN AVE,QUEENS NY,11379",-73.8942716,40.7123223
"682","NEW FLYING DRAGON","1183 MORRISON AVE,BRONX NY,10472",-73.8746679,40.828955
"683","NEW FLUSHING BAKERY","13545 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8305509,40.7595845
"684","NEW FLUSHING BAKERY","13620 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8290939,40.759362
"685","NEW FLORIDIAN DINER","2301 FLATBUSH AVENUE,BROOKLYN NY,11234",-73.9270669,40.6142359
"686","NEW FLORENTINA RESTAURANT","454 GRAHAM AVE,BROOKLYN NY,11211",-73.9449004,40.7186807
"687","NEW FIVE STAR RESTAURANT","1715 EAST  174 STREET,BRONX NY,10472",-73.8711599,40.8348361
"688","NEW FIRST COOK RESTAURANT","2305 STILLWELL AVE,BROOKLYN NY,11223",-73.9836757,40.5909556
"689","NEW FAN SHUN CHINESE RESTAURANT","6359 108TH ST,QUEENS NY,11375",-73.8495985,40.7334504
"690","NEW FA SHING CHINESE RESTAURANT","2107 3RD AVE,MANHATTAN NY,10029",-73.9401576,40.7973224
"691","NEW EVERYBODY'S KITCHEN","581 MIDLAND AVENUE,STATEN ISLAND NY,10306",-74.0928067,40.5725282
"692","NEW EMPIRE KITCHEN","1702 UTOPIA PARKWAY,QUEENS NY,11357",-73.7947554,40.7824942
"693","NEW EAST STAR","987 WESTCHESTER AVE,BRONX NY,10459",-73.8944559,40.8236787
"694","NEW DYNASTY CHINESE RESTAURANT LLC","1470 EAST AVENUE,BRONX NY,10462",-73.85988,40.8365911
"695","NEW DYNASTY","393 8 AVENUE,MANHATTAN NY,10001",-73.9957765,40.7494813
"696","NEW DYKER RESTAURANT","8505 18 AVENUE,BROOKLYN NY,11214",-74.0020011,40.6075345
"697","NEW DUMPLING HOUSE","9512 JAMAICA AVENUE,QUEENS NY,11421",-73.8498595,40.6941475
"698","NEW DRAGON TOWN OF MANHATTAN","2030 3 AVENUE,MANHATTAN NY,10029",-73.9422802,40.7952754
"699","NEW DRAGON SEA CHINESE RESTAURANT","2302 CROTONA AVE,BRONX NY,10458",-73.884413,40.851982
"700","NEW DRAGON RESTAURANT","47 N OXFORD ST,BROOKLYN NY,11205",-73.9753299,40.6965846
"701","NEW DRAGON ONE","2413A 2ND AVE,MANHATTAN NY,10035",-73.9343652,40.8019566
"702","NEW DRAGON CHINESE FOOD","4512 162ND ST,QUEENS NY,11358",-73.8047481,40.7560352
"703","NEW DRAGON","2413A 2ND AVENUE,MANHATTAN NY,10035",-73.9343652,40.8019566
"704","NEW DRAGON","12402 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.803237,40.6745347
"705","NEW DOUBLE DRAGON","37 1 AVENUE,MANHATTAN NY,10003",-73.9880821,40.7242239
"706","NEW DOUBLE CHINESE RESTAURANT","6110 MYRTLE AVENUE,QUEENS NY,11385",-73.8909016,40.7011157
"707","NEW DONG FANG KITCHEN","433A RALPH AVE,BROOKLYN NY,11233",-73.9219406,40.6743341
"708","NEW DINETTE","187 PORT RICHMOND AVE,STATEN ISLAND NY,10302",-74.1339799,40.636612
"709","NEW DELICIOUS WOK","5952 SUMMERFIELD ST,QUEENS NY,11385",-73.8967753,40.7003485
"710","NEW DAWN RESTAURANT","4021 22 STREET,QUEENS NY,11101",-73.9406147,40.7541082
"711","NEW DAVE'S","18524 UNION TPKE,QUEENS NY,11366",-73.7827154,40.7286251
"712","NEW CROWN CHICKEN & BISCUIT","507 PENNSYLVANIA AVENUE,BROOKLYN NY,11207",-73.8938243,40.6649745
"713","NEW CRISPY BAMBOO","2526 FREDERICK DOUGLAS BOULEVARD,MANHATTAN NY,10030",-73.9464869,40.8161242
"714","NEW CREAT TAYSTEE GARDENS","8118 LEFFERTS BLVD,QUEENS NY,11415",-73.8307533,40.708374
"715","NEW COUNTRY HOUSE","887 FULTON STREET,BROOKLYN NY,11238",-73.9676605,40.6838021
"716","NEW CORNER","7201 8 AVENUE,BROOKLYN NY,11228",-74.0165996,40.628495
"717","NEW CITY KITCHEN EXPRESS","4731 VERNON BOULEVARD,QUEENS NY,11101",-73.9532485,40.7445133
"718","NEW CITY","236 KNICKERBOCKER AVE,BROOKLYN NY,11237",-73.9256946,40.7027628
"719","NEW CHUNG MEE RESTAURANT","3017 CHURCH AVENUE,BROOKLYN NY,11226",-73.9489093,40.6510046
"720","NEW CHUN FENG RESTAURANT","12518 LIBERTY AVENUE,QUEENS NY,11419",-73.8186471,40.6881642
"721","NEW CHUANG HING","48 HOYT STREET,BROOKLYN NY,11201",-73.9861841,40.689251
"722","NEW CHOY HING RESTAURANT","1201 BUSHWICK AVE,BROOKLYN NY,11221",-73.9157444,40.6884157
"723","NEW CHOI HEE II CHINESE RESTAURANT","5907 GRAND AVE,QUEENS NY,11378",-73.9079236,40.7207484
"724","NEW CHOI HEE CHINESE","426 BAY STREET,STATEN ISLAND NY,10304",-74.0762945,40.6317675
"725","NEW CHINESE GARDEN OF GUYANA","10910 LIBERTY AVENUE,QUEENS NY,11419",-73.8324571,40.6839898
"726","NEW CHINATOWN RESTAURANT","11-13 AVENUE D,MANHATTAN NY,10009",-73.9785377,40.7204906
"727","NEW CHINATOWN RESTAURANT","3955 BRONXWOOD AVENUE,BRONX NY,10466",-73.8552658,40.8855092
"728","NEW CHINA WOK","57 4TH AVE,BROOKLYN NY,11217",-73.9792225,40.6825754
"729","NEW CHINA TUNG RESTAURANT","140 5 AVENUE,BROOKLYN NY,11217",-73.9792246,40.6786299
"730","NEW CHINA TACO","7419 METROPOLITAN AVE,QUEENS NY,11379",-73.8775095,40.7131181
"731","NEW CHINA STAR","8436 164 STREET,QUEENS NY,11432",-73.8025947,40.714252
"732","NEW CHINA RESTAURANT WANG INC","3035 3RD AVE,BRONX NY,10455",-73.9134852,40.8199793
"733","NEW CHINA RESTAURANT","6218 11TH AVE,BROOKLYN NY,11219",-74.0047189,40.6301082
"734","NEW CHINA RESTAURANT","240 E 174TH ST,BRONX NY,10457",-73.9071787,40.8445477
"735","NEW CHINA RESTAURANT","271 NEPTUNE AVE,BROOKLYN NY,11235",-73.9633945,40.5814466
"736","NEW CHINA PAVILION","72 BELMONT AVENUE,BROOKLYN NY,11212",-73.9076963,40.6686124
"737","NEW CHINA NO. 1 RESTAURANT","2226 HYLAN BLVD,STATEN ISLAND NY,10306",-74.1034255,40.5760383
"738","NEW CHINA KITCHEN","8928 163 STREET,QUEENS NY,11432",-73.7979859,40.7061537
"739","NEW CHINA KITCHEN","2229 65TH ST,BROOKLYN NY,11204",-73.9803846,40.6135167
"740","NEW CHINA KITCHEN","250 EAST  204 STREET,BRONX NY,10458",-73.8843584,40.8740772
"741","NEW CHINA KING RESTAURANT","1759 LEXINGTON AVENUE,MANHATTAN NY,10029",-73.9445758,40.7942973
"742","NEW CHINA KING RESTAURANT","372 MARCUS GARVEY BOULEVARD,BROOKLYN NY,11221",-73.9385174,40.6844933
"743","NEW CHINA III","5814 ROOSEVELT AVE,QUEENS NY,11377",-73.906069,40.74526
"744","NEW CHINA HOUSE","4401 30 AVENUE,QUEENS NY,11103",-73.9115592,40.7624598
"745","NEW CHINA HOUSE","10408 ATLANTIC AVENUE,QUEENS NY,11416",-73.840782,40.6903364
"746","NEW CHINA HOUSE","1572 E 174TH STEET,BRONX NY,10472",-73.8781388,40.83385
